"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20131231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 동작구 사당동","175-20","0175","0020","세양하이빌","58.33","36.26","201309","12","26,000","2","2013","사당로23사길 12",""
"서울특별시 동작구 사당동","241-24","0241","0024","세영베스트빌(241-24)","75.06","37.13","201307","8","25,000","4","2003","사당로8길 69",""
"서울특별시 동작구 사당동","241-46","0241","0046","세영베스트빌(241-46)","70.46","34.45","201306","15","20,000","3","2003","사당로10길 90",""
"서울특별시 동작구 사당동","44-44","0044","0044","세종프라임","56.62","34.71","201301","17","26,000","1","2012","동작대로35아길 32",""
"서울특별시 동작구 사당동","44-44","0044","0044","세종프라임","56.62","34.71","201305","15","29,500","2","2012","동작대로35아길 32",""
"서울특별시 동작구 사당동","220-53","0220","0053","소망빌라","41.63","30.33","201303","27","17,300","2","1986","사당로 187-6",""
"서울특별시 동작구 사당동","1014-20","1014","0020","수창스마트빌","29.75","17.92","201302","10","22,500","5","2012","동작대로15길 89",""
"서울특별시 동작구 사당동","1014-20","1014","0020","수창스마트빌","58.63","34.8","201302","25","33,000","4","2012","동작대로15길 89",""
"서울특별시 동작구 사당동","1014-20","1014","0020","수창스마트빌","50.55","30.44","201305","1","31,300","2","2012","동작대로15길 89",""
"서울특별시 동작구 사당동","1014-20","1014","0020","수창스마트빌","44.98","27.08","201305","15","26,500","3","2012","동작대로15길 89",""
"서울특별시 동작구 사당동","1014-20","1014","0020","수창스마트빌","44.98","27.08","201308","26","26,000","2","2012","동작대로15길 89",""
"서울특별시 동작구 사당동","190-177","0190","0177","스카이빌(190-177)","38.95","17.52","201301","31","18,000","5","2011","사당로2다길 105",""
"서울특별시 동작구 사당동","190-177","0190","0177","스카이빌(190-177)","61.8","28.77","201310","7","26,500","4","2011","사당로2다길 105",""
"서울특별시 동작구 사당동","419-25","0419","0025","스포텍리젠빌2차","70.43","37.2","201309","2","29,000","5","2003","남부순환로269길 70",""
"서울특별시 동작구 사당동","303-59","0303","0059","시티뷰1차","46.23","23.61","201308","17","18,000","4","2004","남부순환로255길 19",""
"서울특별시 동작구 사당동","303-59","0303","0059","시티뷰1차","76.15","38.89","201312","30","28,000","2","2004","남부순환로255길 19",""
"서울특별시 동작구 사당동","192-4","0192","0004","신남성","77.37","68.47","201306","24","18,600","2","1985","사당로2가길 131",""
"서울특별시 동작구 사당동","192-4","0192","0004","신남성","49.32","59.37","201310","23","20,000","2","1985","사당로2가길 131",""
"서울특별시 동작구 사당동","300-16","0300","0016","신라맨션","46.5","22.68","201303","11","17,300","1","1992","사당로16사길 27",""
"서울특별시 동작구 사당동","300-16","0300","0016","신라맨션","46.5","22.68","201307","5","16,500","3","1992","사당로16사길 27",""
"서울특별시 동작구 사당동","426-1","0426","0001","신영에코빌","55.95","32.45","201304","25","27,500","5","2009","사당로22길 52",""
"서울특별시 동작구 사당동","443-5","0443","0005","신한빌라","59.97","34.7","201310","11","19,000","2","1996","남부순환로269길 140",""
"서울특별시 동작구 사당동","1012-30","1012","0030","신화스위트빌","59.53","36.61","201301","10","31,500","4","2012","동작대로15길 70",""
"서울특별시 동작구 사당동","1012-30","1012","0030","신화스위트빌","53.31","32.78","201309","2","30,000","5","2012","동작대로15길 70",""
"서울특별시 동작구 사당동","70-25","0070","0025","쌍용","40.66","25.63","201309","24","18,800","2","1993","동작대로35길 39-17",""
"서울특별시 동작구 사당동","219-19","0219","0019","씨티빌리지","56.98","38.47","201309","6","25,000","5","2002","사당로9가길 30",""
"서울특별시 동작구 사당동","43-19","0043","0019","아인하우스","67.7975","33.06","201304","10","33,000","2","2012","동작대로35길 76",""
"서울특별시 동작구 사당동","43-19","0043","0019","아인하우스","67.75","29.76","201304","28","33,000","3","2012","동작대로35길 76",""
"서울특별시 동작구 사당동","220-9","0220","0009","양지타운","42.67","18.05","201306","13","19,000","4","2002","사당로 187-9",""
"서울특별시 동작구 사당동","220-9","0220","0009","양지타운","60.14","25.42","201308","24","22,700","3","2002","사당로 187-9",""
"서울특별시 동작구 사당동","442-5","0442","0005","에버빌","64.85","37.51","201302","18","26,800","3","2008","사당로20길 117",""
"서울특별시 동작구 사당동","437-24","0437","0024","에버힐","69.36","37","201308","6","24,000","3","2007","남부순환로269길 78",""
"서울특별시 동작구 사당동","303-141","0303","0141","에이스빌","40.65","23.14","201310","19","20,000","3","2008","남부순환로257길 37",""
"서울특별시 동작구 사당동","142-14","0142","0014","에코텍빌딩(142-14)","77.75","40.36","201304","26","23,300","4","2008","동작대로27라길 10",""
"서울특별시 동작구 사당동","142-14","0142","0014","에코텍빌딩(142-14)","64.77","38.09","201304","26","22,200","3","2008","동작대로27라길 10",""
"서울특별시 동작구 사당동","175-7","0175","0007","엘림하우스","54.27","30.5","201305","1","22,000","2","2008","사당로23사길 34",""
"서울특별시 동작구 사당동","175-7","0175","0007","엘림하우스","54.27","30.5","201310","2","24,000","2","2008","사당로23사길 34",""
"서울특별시 동작구 사당동","316-242","0316","0242","우남파크빌(316-242)","66.1","25.3","201302","4","23,500","5","2012","사당로20바길 13",""
"서울특별시 동작구 사당동","316-242","0316","0242","우남파크빌(316-242)","54.78","28.43","201303","7","26,750","4","2012","사당로20바길 13",""
"서울특별시 동작구 사당동","220-84","0220","0084","우담빌","55.56","31","201307","2","25,500","4","2008","사당로9나길 21",""
"서울특별시 동작구 사당동","446-21","0446","0021","우림빌리지","52.14","25.2","201308","23","24,400","4","1991","남부순환로257가길 13",""
"서울특별시 동작구 사당동","300-25","0300","0025","우진빌라","25.94","19.83","201308","28","18,000","1","2008","사당로16사길 40",""
"서울특별시 동작구 사당동","1048-6","1048","0006","운평아트빌라","59.04","28.13","201305","4","18,800","2","1993","남부순환로257가길 4-1",""
"서울특별시 동작구 사당동","303-81","0303","0081","원앙빌라","38.25","27.5","201307","28","14,000","2","1986","사당로16길 125",""
"서울특별시 동작구 사당동","277-2","0277","0002","원진빌리지","111","66.84","201301","23","34,000","5","2003","사당로16마길 20-5",""
"서울특별시 동작구 사당동","303-32","0303","0032","웰리치파크","56.475","28.91","201311","2","24,000","5","2012","남부순환로255다길 36",""
"서울특별시 동작구 사당동","437-31","0437","0031","위드빌","72.06","29.76","201301","7","23,500","3","2007","남부순환로269길 82",""
"서울특별시 동작구 사당동","161-79","0161","0079","위드빌7차","59.85","40.5","201311","14","34,500","4","2013","사당로29길 53",""
"서울특별시 동작구 사당동","249-2","0249","0002","유성빌라","69.51","83.75","201307","30","53,000","3","1983","사당로10길 1",""
"서울특별시 동작구 사당동","41-14","0041","0014","유진빌라2차","55.94","38.36","201303","12","20,000","1","1991","동작대로39길 64",""
"서울특별시 동작구 사당동","303-2","0303","0002","유한빌라","92.55","47.69","201306","20","33,000","3","1997","남부순환로255마길 29",""
"서울특별시 동작구 사당동","303-2","0303","0002","유한빌라","94.62","48.76","201308","29","25,500","3","1997","남부순환로255마길 29",""
"서울특별시 동작구 사당동","215-4","0215","0004","이수빌(215-4)","41.05","24.82","201309","30","21,400","3","2012","사당로6길 23",""
"서울특별시 동작구 사당동","419-74","0419","0074","일신파크빌","37.17","19.38","201304","15","16,500","3","2001","남부순환로267길 17",""
"서울특별시 동작구 사당동","449-42","0449","0042","장미빌라","197.07","107.29","201307","10","60,000","1","1998","남부순환로255길 8",""
"서울특별시 동작구 사당동","449-42","0449","0042","장미빌라","178.83","97.36","201312","6","45,000","3","1998","남부순환로255길 8",""
"서울특별시 동작구 사당동","443-6","0443","0006","정아트빌라","54.75","29.96","201301","8","17,200","2","1995","남부순환로269길 144",""
"서울특별시 동작구 사당동","229-14","0229","0014","정원","59.13","27","201310","14","21,000","2","1994","사당로8가길 22",""
"서울특별시 동작구 사당동","446-36","0446","0036","제니스빌","60.07","33.25","201312","18","27,000","4","2009","남부순환로265길 46",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","50.88","24.49","201303","6","19,500","4","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","45.65","24.05","201303","6","18,300","5","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","47.82","27.73","201303","20","23,100","3","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","47.82","27.73","201304","28","22,000","3","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","47.82","27.73","201305","11","21,600","2","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","45.65","24.05","201306","12","16,500","5","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","316-101","0316","0101","제이비아트빌","50.88","24.49","201306","14","19,400","4","2012","사당로20사길 5",""
"서울특별시 동작구 사당동","444-3","0444","0003","제이엘카운티","60.63","18.6","201301","25","19,850","5","2012","사당로20길 100",""
"서울특별시 동작구 사당동","444-3","0444","0003","제이엘카운티","44.97","28.66","201305","15","30,300","4","2012","사당로20길 100",""
"서울특별시 동작구 사당동","190-190","0190","0190","중앙ARTA","59.02","31.88","201308","17","18,500","3","1991","사당로2다길 84",""
"서울특별시 동작구 사당동","316-87","0316","0087","진양빌라","46.01","33.83","201309","2","17,700","1","1987","사당로20다길 7",""
"서울특별시 동작구 사당동","1016-31","1016","0031","진영아트빌(1016-31)","59.8","27.23","201311","14","23,000","3","2003","동작대로13길 37",""
"서울특별시 동작구 사당동","278","0278","0000","진영아트빌나동","63.1","29.16","201304","22","26,500","2","2003","사당로16다길 27-1",""
"서울특별시 동작구 사당동","300-15","0300","0015","진흥하이츠","48.18","22.05","201303","15","15,000","-1","1996","사당로16사길 29",""
"서울특별시 동작구 사당동","1004-27","1004","0027","천혜빌(1004-27)","39.94","20.41","201306","23","24,100","2","2007","동작대로19길 47",""
"서울특별시 동작구 사당동","316-38","0316","0038","청구빌라(316-38)","44.41","18.44","201302","25","13,000","2","1992","남부순환로269길 105",""
"서울특별시 동작구 사당동","316-38","0316","0038","청구빌라(316-38)","44.41","18.44","201303","6","13,800","3","1992","남부순환로269길 105",""
"서울특별시 동작구 사당동","316-38","0316","0038","청구빌라(316-38)","44.41","18.44","201305","4","13,000","1","1992","남부순환로269길 105",""
"서울특별시 동작구 사당동","1016-46","1016","0046","청민스타빌라","55.21","20.2","201306","11","23,000","2","1993","사당로26길 48",""
"서울특별시 동작구 사당동","1048-2","1048","0002","청우하이츠","72.19","39.73","201308","19","27,500","4","2005","남부순환로261길 42",""
"서울특별시 동작구 사당동","316-91","0316","0091","청운아트빌A","59.94","28.64","201303","9","24,400","3","2003","사당로22나길 60",""
"서울특별시 동작구 사당동","219-59","0219","0059","초원빌라B","38.31","27.13","201304","16","10,500","1","1986","사당로 181-4",""
"서울특별시 동작구 사당동","419-102","0419","0102","충무빌라(419-102)","69.77","33.88","201301","31","16,000","-1","1991","남부순환로269길 51",""
"서울특별시 동작구 사당동","419-102","0419","0102","충무빌라(419-102)","69.78","33.88","201305","29","25,800","2","1991","남부순환로269길 51",""
"서울특별시 동작구 사당동","444-1","0444","0001","칠성가든빌라","68.66","63.17","201305","26","23,500","1","1981","사당로20길 109",""
"서울특별시 동작구 사당동","300-7","0300","0007","칸하우스2(300-7)","24.74","19.78","201302","20","15,900","5","2008","사당로16길 60",""
"서울특별시 동작구 사당동","449-18","0449","0018","퀸즈빌","45.56","29.57","201308","29","23,000","4","2009","남부순환로255나길 9",""
"서울특별시 동작구 사당동","193-5","0193","0005","트윈B동","37.74","26.01","201304","5","19,000","2","2013","사당로2자길 38",""
"서울특별시 동작구 사당동","193-5","0193","0005","트윈B동","41.69","28.73","201305","13","21,000","3","2013","사당로2자길 38",""
